adolescent,n.青少年,/ˌædəlˈɛsənt/,Every adolescent needs care and respect.,每个青少年都需要关爱和尊重。,
thus,ad.这样；因而,/ðˈʌs/,"It was raining, and thus the game was canceled.",当时在下雨，因此比赛被取消了。,
taste,n.品尝，尝味；味道vt.品尝，尝味,/tˈeɪst/,This soup has a rich taste.,这汤味道很浓郁。,
intervention,n.干涉，干预，介入,/ˌɪntərvˈɛntʃən/,The teacher's intervention stopped the argument.,老师的介入制止了争吵。,
post,n.邮政，邮寄，邮件v.投寄；邮寄,/pˈoʊst/,I will post the letter on my way home.,我会在回家路上把信寄出去。,
mass,n.众多;大量;（复）群众,/mˈæs/,A mass of clouds covered the sky.,大片云朵遮住了天空。,
reliable,a.可信赖的，可依靠的,/rɪlˈaɪəbəl/,Amy is reliable and always keeps her promises.,艾米很可靠，总是信守承诺。,
technique,n.技术;技巧，方法,/tɛknˈik/,This simple technique can improve your drawing.,这个简单的技巧能提高你的绘画水平。,
persuade,vt.说服，劝说,/pərswˈeɪd/,I tried to persuade Dad to ride a bike.,我试着说服爸爸骑自行车。,
dry,v.使…干；弄干；擦干a.干的；干燥的,/drˈaɪ/,Leave your wet shoes outside to dry.,把湿鞋放在外面晾干。,
tongue,n.舌，舌头,/tˈʌŋ/,The hot soup burned my tongue.,热汤烫到了我的舌头。,
staff,n.全体职工（雇员）,/stˈæf/,The hotel staff were friendly and helpful.,酒店全体员工都很友善且乐于助人。,
toothbrush,n.牙刷,/tˈuθbrəʃ/,I packed my toothbrush for the trip.,我为旅行收好了牙刷。,
reviewer,n.评论者；书评家,/rivjˈuər/,The reviewer praised the book's exciting story.,评论者称赞了这本书精彩的故事。,
transport,v.使产生身临其境的感觉;运输，运送,/trænspˈɔrt/,Trucks transport fresh food to the city.,卡车把新鲜食物运到城里。,
coral,n.珊瑚；珊瑚虫,/kˈɔrəl/,Colorful fish swam around the coral.,色彩鲜艳的鱼在珊瑚周围游动。,
liquid,n.&a.液体；液体的,/lˈɪkwəd/,Water is a clear liquid.,水是一种透明液体。,
president,n.总统；主席,/prˈɛzədˌɛnt/,The club president welcomed the new members.,俱乐部主席欢迎了新成员。,
attraction,n.吸引，爱慕,/ətrˈækʃən/,The old castle is the town's main attraction.,这座古堡是镇上的主要景点。,
silence,n.安静，沉默,/sˈaɪləns/,The class waited in silence for the results.,全班安静地等待结果。,
agreement,n.同意，一致；协定，协议,/əɡrˈimənt/,The two teams reached an agreement at last.,两队最终达成了协议。,
divide,vt.分，划分,/dɪvˈaɪd/,Let's divide the cake into eight pieces.,我们把蛋糕分成八块吧。,
worthy,a.值得的,/wˈɜrði/,Her brave act is worthy of praise.,她的勇敢行为值得赞扬。,
nor,conj.也不,/nˈɔr/,"Jack cannot swim, nor can his brother.",杰克不会游泳，他弟弟也不会。,
external,a.外部的，外在的,/ɪkstˈɜrnəl/,The camera has an external microphone.,这台相机配有外置麦克风。,
demand,vt.要求,/dɪmˈænd/,The workers demand a safer workplace.,工人们要求有一个更安全的工作场所。,
tradition,n.传统，风俗,/trədˈɪʃən/,Eating together is a family tradition.,一起吃饭是我们家的传统。,
collection,n.收藏品，收集物,/kəlˈɛkʃən/,Mia showed me her stamp collection.,米娅给我看了她的邮票收藏。,
coin,n.硬币v.创造,/kˈɔɪn/,I found an old coin under the sofa.,我在沙发下面发现了一枚旧硬币。,
consideration,n.考虑；关心,/kənsˌɪdərˈeɪʃən/,Please give my idea some consideration.,请考虑一下我的想法。,
presentation,n.演示，演出,/prˌɛzəntˈeɪʃən/,Leo gave a short presentation about space.,利奥做了一个关于太空的简短演示。,
outgoing,a.爱交际的，外向的,/ˈaʊtɡˌoʊɪŋ/,My outgoing sister enjoys meeting new people.,我外向的姐姐喜欢结识新朋友。,
keeper,n.（动物园中的）饲养员，看守人,/kˈipər/,The keeper feeds the pandas every morning.,饲养员每天早晨给熊猫喂食。,
lifetime,n.一生，终生,/lˈaɪftˌaɪm/,She hopes to travel around the world in her lifetime.,她希望有生之年能环游世界。,
afford,vt.负担得起（……的费用）；抽得出（时间）；提供,/əfˈɔrd/,We cannot afford a new car right now.,我们目前买不起新车。,
gentle,a.温柔的，轻轻的,/dʒˈɛntəl/,Be gentle when you hold the baby bird.,抱小鸟时动作要轻柔。,
institute,n.(研究)所，院，学院,/ˈɪnstətˌut/,The institute studies new ways to save energy.,这家研究所研究节约能源的新方法。,
diary,n.日记；日记簿,/dˈaɪəri/,Nina writes in her diary every night.,妮娜每天晚上都写日记。,
inspire,vt.鼓舞；激励,/ɪnspˈaɪr/,Great teachers inspire students to keep trying.,优秀的老师激励学生不断尝试。,
rise,vi.上升，上涨,/rˈaɪz/,We watched the sun rise over the sea.,我们看着太阳从海面升起。,
consume,v.消耗，耗费（燃料，能量，时间等）,/kənsˈum/,Old machines consume too much electricity.,旧机器消耗太多电力。,
seldom,ad.很少，不常,/sˈɛldəm/,We seldom eat out on school nights.,上学期间的晚上我们很少外出吃饭。,
dialogue,n.对话,/dˈaɪəlˌɔɡ/,The play begins with a funny dialogue.,这出戏以一段有趣的对话开场。,
member,n.成员，会员,/mˈɛmbər/,Every member of the team has a job.,团队中的每个成员都有一项任务。,
unfortunately,ad.不幸地,/ənfˈɔrtʃənətli/,"Unfortunately, our picnic was canceled by the rain.",不幸的是，我们的野餐因下雨而取消了。,
uncertain,a.不确定的,/ənsˈɜrtən/,I am uncertain about the answer to this question.,我不确定这道题的答案。,
patience,n.容忍；耐心,/pˈeɪʃəns/,Learning to play the piano takes patience.,学习弹钢琴需要耐心。,
abroad,ad.到（在）国外,/əbrˈɔd/,My cousin plans to study abroad next year.,我表哥计划明年去国外学习。,
appetite,n.食欲，胃口,/ˈæpətˌaɪt/,The long walk gave me a good appetite.,长时间步行让我胃口大开。,
fix,vt.修理；安装；确定，决定,/fˈɪks/,Can you help me fix my broken bike?,你能帮我修理坏掉的自行车吗？,
schedule,n.工作计划，日程安排v.安排时间，预定,/skˈɛdʒʊl/,My schedule is full this afternoon.,我今天下午的日程排满了。,
bathroom,n.浴室，盥洗室,/bˈæθrˌum/,Ben washed his hands in the bathroom.,本在盥洗室里洗了手。,
remove,vt.移动，拿走，脱掉（衣服等）,/rimˈuv/,Please remove your shoes before entering.,进入前请脱鞋。,
deadly,adj.致命的；非常,/dˈɛdli/,This snake's bite can be deadly.,这种蛇咬伤可能致命。,
infection,n.感染,/ɪnfˈɛkʃən/,Wash the cut to prevent infection.,清洗伤口以防感染。,
charge,v.要求收费；索价；将(电池)充电n.费用；价钱,/tʃˈɑrdʒ/,They charge ten yuan for each ticket.,他们每张票收费十元。,
academy,n.专科学院，（美）私立学校,/əkˈædəmi/,She studies music at a famous academy.,她在一所著名的专科学院学习音乐。,
monitor,n.（班级内的）班长；纠察生；监视器,/mˈɑnətər/,The class monitor collected our homework.,班长收了我们的作业。,
screen,n.幕，荧光屏,/skrˈin/,The message appeared on the screen.,消息出现在屏幕上。,
aspect,n.方面，外观，外表,/ˈæspˌɛkt/,Safety is the most important aspect of the plan.,安全是这项计划最重要的方面。,
strategy,n.策略，战略,/strˈætədʒi/,Our strategy helped us win the game.,我们的策略帮助我们赢得了比赛。,
statement,n.声明，陈诉，说法,/stˈeɪtmənt/,The witness gave a clear statement to the police.,目击者向警方作了清楚的陈述。,
automatic,a.自动的，机械的,/ˌɔtəmˈætɪk/,The automatic doors opened as we approached.,我们走近时，自动门打开了。,
youth,n.青春；青年,/jˈuθ/,He spent his youth in a small village.,他的青年时代是在一个小村庄度过的。,
lock,n.锁vt.锁，锁上,/lˈɑk/,Remember to lock the door when you leave.,离开时记得锁门。,
athlete,n.运动员,/ˈæθlˌit/,The young athlete trains every morning.,这名年轻运动员每天早晨训练。,
container,n.容器,/kəntˈeɪnər/,Put the rice in a clean container.,把米放进一个干净的容器里。,
destroy,vt.破坏，毁坏,/dɪstrˈɔɪ/,A large fire could destroy the forest.,一场大火可能会毁掉这片森林。,
harmless,a.无害的;不致伤的,/hˈɑrmləs/,This small spider is harmless to people.,这种小蜘蛛对人无害。,
beat,v.敲打；跳动；打赢n.（音乐）节拍,/bˈit/,Our team hopes to beat the city champions.,我们队希望击败市冠军队。,
escape,n.&vi.逃跑；逃脱,/ɪskˈeɪp/,The rabbit found a way to escape.,兔子找到了逃跑的办法。,
aggressive,a.侵略的；咄咄逼人,/əɡrˈɛsɪv/,The dog becomes aggressive around strangers.,这只狗在陌生人身边会变得很有攻击性。,
political,a.政治的,/pəlˈɪtəkəl/,They discussed the country's political future.,他们讨论了这个国家的政治前景。,
universe,n.宇宙,/jˈunəvˌɜrs/,Scientists still have much to learn about the universe.,科学家对宇宙仍有许多需要了解。,
advanced,adj.先进的，高级的,/ədvˈænst/,The hospital uses advanced medical equipment.,这家医院使用先进的医疗设备。,
basis,n.原因，缘由，要素,/bˈeɪsəs/,Trust is the basis of a strong friendship.,信任是牢固友谊的基础。,
position,n.位置,/pəzˈɪʃən/,Please keep the chair in its original position.,请把椅子留在原来的位置。,
per,prep.每，每一,/pˈɜr/,The speed limit is sixty kilometers per hour.,限速是每小时六十公里。,
skip,v.蹦蹦跳跳；跳绳,/skˈɪp/,The children like to skip across the playground.,孩子们喜欢蹦蹦跳跳地穿过操场。,
attractive,a.迷人的，有吸引力的,/ətrˈæktɪv/,The colorful poster is very attractive.,这张色彩鲜艳的海报很吸引人。,
resist,v.抵抗；挡开,/rɪzˈɪst/,I could not resist the smell of fresh bread.,我无法抵挡新鲜面包的香味。,
favourite,a.喜爱的n.特别喜爱的人（或物）,/ˈfeɪvərɪt/,Blue is my favourite color.,蓝色是我最喜欢的颜色。,
cover,n.盖子；罩v.覆盖，遮盖；掩盖,/kˈʌvər/,Dark clouds cover the top of the mountain.,乌云遮住了山顶。,
mouth,n.嘴，口,/mˈaʊθ/,She covered her mouth when she coughed.,她咳嗽时捂住了嘴。,
marketing,n.促销；营销；销售活动,/mˈɑrkətɪŋ/,Good marketing helped the shop attract customers.,良好的营销帮助这家商店吸引了顾客。,
outdoors,ad.在户外，在野外,/ˈaʊtdˈɔrz/,We ate lunch outdoors in the sunshine.,我们在阳光下的户外吃了午饭。,
wind,n.风vt.缠绕；蜿蜒，弯曲,/wˈaɪnd/,The strong wind shook the windows.,强风吹得窗户直晃。,
footprint,n.脚印,/fˈʊtprˌɪnt/,We saw a large footprint in the mud.,我们在泥地里看到了一个大脚印。,
gas,n.煤气,/ɡˈæs/,Turn off the gas after cooking.,做完饭后关掉煤气。,
bean,n.豆，豆科植物,/bˈin/,I planted a bean in a small pot.,我在一个小花盆里种了一颗豆子。,
attack,vt./n.攻击，袭击,/ətˈæk/,The soldiers prepared for an attack at dawn.,士兵们为黎明时的袭击做好了准备。,
constant,a.经常的，不断的,/kˈɑnstənt/,The constant noise made it hard to study.,持续不断的噪音让人难以学习。,
unwilling,a.不愿意的，勉强的,/ənwˈɪlɪŋ/,Tom was unwilling to admit his mistake.,汤姆不愿承认自己的错误。,
revision,n.修订；复习，温习,/rivˈɪʒən/,I need an hour of revision before the test.,考试前我需要复习一个小时。,
behaviour,n.行为，举止,/bɪˈheɪvjər/,His polite behaviour impressed the guests.,他礼貌的举止给客人留下了深刻印象。,
wander,vi.漫游，游荡，漫步，流浪,/wˈɑndər/,Do not wander away from the group.,不要离开队伍到处乱走。,
cave,n.洞，穴；地窖,/kˈeɪv/,The bears slept inside a dark cave.,熊在一个黑暗的洞穴里睡觉。,
inspiration,n.鼓舞；灵感,/ˌɪnspərˈeɪʃən/,Nature is a great source of inspiration for her paintings.,大自然是她绘画灵感的重要来源。,
notebook,n.笔记簿,/nˈoʊtbˌʊk/,I wrote the address in my notebook.,我把地址写在了笔记本里。,
feature,v.以...为主要特征,/fˈitʃər/,The school show will feature local young singers.,学校演出将以当地年轻歌手为主角。,
judge,n.裁判；审判员；法官vt.判断，断定,/dʒˈʌdʒ/,Do not judge people by their clothes.,不要根据衣着判断别人。,
dioxide,n.二氧化物,/daɪˈɑksˌaɪd/,Trees take in carbon dioxide from the air.,树木从空气中吸收二氧化碳。,
beach,n.海滨，海滩,/bˈitʃ/,We collected shells on the beach.,我们在海滩上捡贝壳。,
spare,a.空闲，多余的，剩余的,/spˈɛr/,I read comics in my spare time.,我在空闲时间看漫画。,
grain,n.谷物，谷类,/ɡrˈeɪn/,This bag of grain is very heavy.,这袋谷物很重。,
band,n.乐队,/bˈænd/,The school band played at the festival.,学校乐队在节日庆典上演奏了。,
pace,n.步子；节奏,/pˈeɪs/,We walked at a steady pace.,我们以稳定的步伐行走。,
adaptation,n.适应，改编本,/ˌædəptˈeɪʃən/,The film is an adaptation of a famous novel.,这部电影改编自一部著名小说。,
opening,n.开放，口子,/ˈoʊpənɪŋ/,Light came through a small opening in the wall.,光从墙上的一个小口照了进来。,
vegetable,n.蔬菜,/vˈɛdʒtəbəl/,A carrot is my favourite vegetable.,胡萝卜是我最喜欢的蔬菜。,
expose,vt.揭露,/ɪkspˈoʊz/,The report may expose the truth about the accident.,这份报告可能会揭露事故的真相。,
scan,v.略读，浏览，扫描,/skˈæn/,Please scan the page for the answer.,请浏览这一页寻找答案。,
widespread,a.分布广的，普遍的,/wˈaɪdsprˈɛd/,The storm caused widespread damage.,暴风雨造成了大范围的破坏。,
